MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,Azimuth,Slope,OneHr,TenHr,HunHr,FWDFuConSt,Comment,UV1,UV2,UV3,NumTran,OneHrTranLen,TenHrTranLen,HunHrTranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Year02,8/23/2019 11:02,,,,,,,,,,,,,4,6,6,12,jb; iw,jb; iw,,,,,TRUE
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Year02,8/23/2019 11:02,-2147483648,1,358,5,7,2,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Year02,8/23/2019 11:02,-2147483647,2,209,19,5,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Year02,8/23/2019 11:02,-2147483646,3,227,15,1,4,0,LARO,,,,,,,,,,,,,,,
Log Yard C,417929,5386076,11U,FPIPO1D10-55,03Year02,8/23/2019 11:02,-2147483645,4,124,22,0,4,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,00Pre,7/21/2006 17:09,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426369,5405371,11,FPIPO1D10-14,00Pre,7/21/2006 17:09,1,1,70,0,0,0,1,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,00Pre,7/21/2006 17:09,2,2,300,12,1,2,0,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,00Pre,7/21/2006 17:09,3,3,228,9,1,1,0,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,00Pre,7/21/2006 17:09,4,4,354,4,4,2,4,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,02Year01,7/13/2007 8:38,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426369,5405371,11,FPIPO1D10-14,02Year01,7/13/2007 8:38,1,1,70,0,3,1,0,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,02Year01,7/13/2007 8:38,2,2,300,12,0,5,1,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,02Year01,7/13/2007 8:38,3,3,228,9,0,1,0,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,02Year01,7/13/2007 8:38,4,4,354,4,12,3,2,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Post,5/23/2013 13:41,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426369,5405371,11,FPIPO1D10-14,04Post,5/23/2013 13:41,-2147483648,1,70,0,1,0,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Post,5/23/2013 13:41,-2147483647,2,300,12,3,2,1,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Post,5/23/2013 13:41,-2147483646,3,228,9,1,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Post,5/23/2013 13:41,-2147483645,4,354,4,2,3,3,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year03,5/19/2016 11:04,,,,,,,,,,,,,4,6,6,12,CS MJ,CS MJ,,,,,TRUE
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year03,5/19/2016 11:04,-2147483648,1,70,0,1,0,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year03,5/19/2016 11:04,-2147483647,2,300,12,2,2,1,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year03,5/19/2016 11:04,-2147483646,3,228,9,1,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year03,5/19/2016 11:04,-2147483645,4,354,4,8,9,1,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year05,10/7/2018 10:25,,,,,,,,,,,,,4,6,6,12,jb,jb,,,,,TRUE
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year05,10/7/2018 10:25,-2147483648,1,70,0,1,1,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year05,10/7/2018 10:25,-2147483647,2,300,12,1,3,1,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year05,10/7/2018 10:25,-2147483646,3,228,9,2,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426369,5405371,11,FPIPO1D10-14,04Year05,10/7/2018 10:25,-2147483645,4,354,4,3,8,4,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,00Pre,7/22/2006 17:52,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426422,5405257,11,FPIPO1D10-15,00Pre,7/22/2006 17:52,1,1,41,12,10,4,0,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,00Pre,7/22/2006 17:52,2,2,29,14,25,3,2,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,00Pre,7/22/2006 17:52,3,3,180,4,3,1,2,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,00Pre,7/22/2006 17:52,4,4,60,11,15,1,0,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,02Year01,7/12/2007 7:27,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426422,5405257,11,FPIPO1D10-15,02Year01,7/12/2007 7:27,1,1,41,12,6,3,0,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,02Year01,7/12/2007 7:27,2,2,29,0,6,1,1,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,02Year01,7/12/2007 7:27,3,3,180,4,4,2,2,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,02Year01,7/12/2007 7:27,4,4,60,11,13,0,0,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Post,5/24/2013 14:58,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426422,5405257,11,FPIPO1D10-15,04Post,5/24/2013 14:58,-2147483648,1,41,12,6,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Post,5/24/2013 14:58,-2147483647,2,29,14,9,6,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Post,5/24/2013 14:58,-2147483646,3,180,4,6,3,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Post,5/24/2013 14:58,-2147483645,4,60,11,1,2,1,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year03,5/20/2016 11:09,,,,,,,,,,,,,4,6,6,12,MJ.CS,MJ.CS,,,,,TRUE
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year03,5/20/2016 11:09,-2147483648,1,41,12,6,16,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year03,5/20/2016 11:09,-2147483647,2,29,14,16,4,1,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year03,5/20/2016 11:09,-2147483646,3,180,4,7,3,1,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year03,5/20/2016 11:09,-2147483645,4,60,11,31,3,1,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year05,10/6/2018 10:26,,,,,,,,,,,,,4,6,6,12,jb,jb,,,,,TRUE
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year05,10/6/2018 10:26,-2147483648,1,41,12,14,16,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year05,10/6/2018 10:26,-2147483647,2,29,14,11,4,1,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year05,10/6/2018 10:26,-2147483646,3,180,4,1,1,0,LARO,,,,,,,,,,,,,,,
North Gorge,426422,5405257,11,FPIPO1D10-15,04Year05,10/6/2018 10:26,-2147483645,4,60,11,15,4,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,1,1,182,5,16,12,1,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,2,2,89,8,6,17,0,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,3,3,78,7,1,10,0,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,00Pre,9/22/2006 10:05,4,4,179,4,1,5,1,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,1,1,182,5,13,11,1,LARO,,,, fuel1_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,2,2,89,8,3,13,0,LARO,,,, fuel2_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,3,3,78,7,1,9,0,LARO,,,, fuel3_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,02Year01,6/5/2007 16:23,4,4,179,4,6,1,1,LARO,,,, fuel4_fuel,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,,,,,,,,,,,,,4,6,6,12,,,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483648,1,182,5,2,0,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483647,2,89,8,0,4,1,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483646,3,78,7,0,6,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Post,5/24/2013 14:56,-2147483645,4,179,4,0,5,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,,,,,,,,,,,,,4,6,6,12,MJ.CS,MJ.CS,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483648,1,182,5,1,1,1,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483647,2,89,8,1,0,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483646,3,78,7,0,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year03,5/21/2016 11:11,-2147483645,4,179,4,0,5,1,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,,,,,,,,,,,,,4,6,6,12,jb,jb,,,,,TRUE
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483648,1,182,5,0,4,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483647,2,89,8,2,1,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483646,3,78,7,1,2,0,LARO,,,,,,,,,,,,,,,
North Gorge,426487,5404956,11,FPIPO1D10-16,04Year05,10/5/2018 10:28,-2147483645,4,179,4,1,4,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,,,,,,,,,,,,,4,6,6,12,LGG; AC,LGG,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483648,1,47,6,9,8,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483647,2,322,3,7,38,2,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483646,3,290,3,21,12,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,00Pre,9/27/2015 13:22,-2147483645,4,238,12,10,8,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,,,,,,,,,,,,,4,6,6,12,JB; HI,JB; HI,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483648,1,47,6,1,2,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483647,2,322,3,1,11,2,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483646,3,290,3,12,16,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Post,6/30/2018 11:01,-2147483645,4,238,12,5,8,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,,,,,,,,,,,,,4,6,6,12,JB;HI,JB; HI,,,,,TRUE
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483648,1,47,6,1,2,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483647,2,322,3,1,11,2,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483646,3,290,3,12,16,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409275,5310416,11 T,FPIPO1D10-52,03Year02,6/30/2018 11:03,-2147483645,4,238,12,5,8,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,,,,,,,,,,,,,4,6,6,12,CD; AC,LGG,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483648,1,145,10,2,8,2,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483647,2,147,8,3,10,2,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483646,3,160,22,3,2,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,00Pre,9/26/2015 13:22,-2147483645,4,26,10,4,11,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,,,,,,,,,,,,,4,6,6,12,aj;ch,aj;ch,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483648,1,145,10,2,9,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483647,2,147,8,9,11,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483646,3,160,22,9,2,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Post,6/29/2018 10:57,-2147483645,4,26,10,10,5,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,,,,,,,,,,,,,4,6,6,12,aj;ch,,,,,,TRUE
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483648,1,145,10,2,9,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483647,2,147,8,9,11,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483646,3,160,22,9,2,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409343,5310394,11 T,FPIPO1D10-51,03Year02,6/29/2018 11:00,-2147483645,4,26,10,10,5,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,,,,,,,,,,,,,4,6,6,12,LGG; AC,LGG,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483648,1,174,6,10,0,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483647,2,82,7,2,0,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483646,3,3,1,1,5,0,LARO,3B INSTALLED IMMEDIATELY ADJACENT TO WOODY DEBRIS,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,00Pre,9/25/2015 11:03,-2147483645,4,121,13,3,4,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,,,,,,,,,,,,,4,6,6,12,ch;cd;aj;hi;jb,ch,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483648,1,174,6,8,3,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483647,2,82,7,3,2,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483646,3,3,1,5,6,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Post,6/28/2018 10:49,-2147483645,4,121,13,1,5,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,,,,,,,,,,,,,4,6,6,12,jb; ch,jb,,,,,TRUE
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483648,1,174,6,8,3,0,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483647,2,82,7,3,2,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483646,3,3,1,5,6,1,LARO,,,,,,,,,,,,,,,
Ponderosa,409451,5310252,11T,FPIPO1D10-50,03Year02,6/28/2018 10:55,-2147483645,4,121,13,1,5,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,,,,,,,,,,,,,4,6,12,12,JRZ LGG,JRZ LGG,,,,,TRUE
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483648,1,238,9,4,3,2,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483647,2,170,2,3,2,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483646,3,270,8,2,12,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,00PRE,5/22/2015 8:12,-2147483645,4,120,8,4,0,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,02Year01,8/14/2020 16:58,,,,,,,,,,,,,4,6,12,12,Iwoodfruff; Cdrake,Nhirsch,,,,,TRUE
Ricky North ,5378533,416692,11U,FPIPO1D10-48,02Year01,8/14/2020 16:58,-2147483648,1,238,9,4,16,3,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,02Year01,8/14/2020 16:58,-2147483647,2,170,2,3,7,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,02Year01,8/14/2020 16:58,-2147483646,3,270,8,1,8,2,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,02Year01,8/14/2020 16:58,-2147483645,4,120,8,1,9,4,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Post,9/18/2019 9:22,,,,,,,,,,,,,4,6,6,12,iw; al,iw; al,,,,,TRUE
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Post,9/18/2019 9:22,-2147483648,1,238,9,7,19,3,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Post,9/18/2019 9:22,-2147483647,2,170,2,1,4,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Post,9/18/2019 9:22,-2147483646,3,270,8,1,15,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Post,9/18/2019 9:22,-2147483645,4,120,8,20,1,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Year02,9/18/2019 9:24,,,,,,,,,,,,,4,6,12,12,IW; AL,IW; AL,,,,,TRUE
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Year02,9/18/2019 9:24,-2147483648,1,238,9,7,19,3,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Year02,9/18/2019 9:24,-2147483647,2,170,2,1,4,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Year02,9/18/2019 9:24,-2147483646,3,270,8,1,15,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378533,416692,11U,FPIPO1D10-48,03Year02,9/18/2019 9:24,-2147483645,4,120,8,20,1,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,00PRE,5/24/2015 8:13,,,,,,,,,,,,,4,6,6,6,JRZ LGG,,,,,,TRUE
Ricky North ,5378538,416786,11U,FPIPO1D10-49,00PRE,5/24/2015 8:13,-2147483648,1,354,10,3,5,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,00PRE,5/24/2015 8:13,-2147483647,2,270,4,3,6,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,00PRE,5/24/2015 8:13,-2147483646,3,168,4,2,6,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,00PRE,5/24/2015 8:13,-2147483645,4,238,13,7,1,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,02Year01,8/14/2020 17:01,,,,,,,,,,,,,4,6,6,6,Nhirsch; Iwoodfruff,Cdrake,,,,,TRUE
Ricky North ,5378538,416786,11U,FPIPO1D10-49,02Year01,8/14/2020 17:01,-2147483648,1,354,10,3,4,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,02Year01,8/14/2020 17:01,-2147483647,2,270,4,7,5,1,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,02Year01,8/14/2020 17:01,-2147483646,3,168,4,29,10,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,02Year01,8/14/2020 17:01,-2147483645,4,238,7,13,5,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,20Year02,9/19/2019 9:30,,,,,,,,,,,,,4,6,6,6,jb; mm,jb; mm,,,,,TRUE
Ricky North ,5378538,416786,11U,FPIPO1D10-49,20Year02,9/19/2019 9:30,-2147483648,1,354,10,1,3,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,20Year02,9/19/2019 9:30,-2147483647,2,270,4,0,4,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,20Year02,9/19/2019 9:30,-2147483646,3,168,4,0,5,0,LARO,,,,,,,,,,,,,,,
Ricky North ,5378538,416786,11U,FPIPO1D10-49,20Year02,9/19/2019 9:30,-2147483645,4,238,13,2,1,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,00PRE,5/21/2015 8:10,,,,,,,,,,,,,4,6,6,12,LGG JRZ,LGG JRZ,,,,,TRUE
Ricky North,5378580,416702,11U,FPIPO1D10-47,00PRE,5/21/2015 8:10,-2147483648,1,118,7,10,1,3,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,00PRE,5/21/2015 8:10,-2147483647,2,61,3,5,0,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,00PRE,5/21/2015 8:10,-2147483646,3,310,3,0,0,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,00PRE,5/21/2015 8:10,-2147483645,4,187,11,0,0,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,02Year01,8/14/2020 16:53,,,,,,,,,,,,,4,6,6,12,Nhirsch; Cdrake,Iwoodfruff,,,,,TRUE
Ricky North,5378580,416702,11U,FPIPO1D10-47,02Year01,8/14/2020 16:53,-2147483648,1,118,7,25,0,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,02Year01,8/14/2020 16:53,-2147483647,2,61,3,3,1,0,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,02Year01,8/14/2020 16:53,-2147483646,3,310,3,0,0,1,LARO,,,,,,,,,,,,,,,
Ricky North,5378580,416702,11U,FPIPO1D10-47,02Year01,8/14/2020 16:53,-2147483645,4,187,11,0,0,0,LARO,,,,,,,,,,,,,,,
